PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,DATE_COL,YEAR,LAT_DD83,LON_DD83,SITE_CLASS,VALXSITE,USE_NRSA,XLAT_DD,XLON_DD,STRAHLERORDER,GREAT_RIVER,FW_ECO3,FW_ECO9,ECO10,PROTOCOL,XBKA,MEDBK_A,XUN,MEDBKUN,XCDENMID,XCDENBK,CONBANKFULL,CONSTRAINT,CONFEATURES,CONPATTERN,CONPERCENT,CONVALLEY,CONVALLEYBOX,PCT_FA,PCT_DR,PCT_FAST,PCT_SLOW,PCT_POOL,XWIDTH,SDWIDTH,XBKF_W,XBKF_H,XINC_H,SDINC_H,BFWD_RAT,XWXD,XWD_RAT,SDWXD,SDWD_RAT,XDEPTH_CM,SDDEPTH_CM,XFC_ALG,XFC_RCK,XFC_BRS,XFC_LVT,XFC_AQM,XFC_OHV,XFC_HUM,XFC_UCB,XFC_LWD,XFC_NAT,XFC_BIG,XFC_ALL,PCT_SIDE,REACHLEN,W1_HAG,W1_HNOAG,W1_HALL,W1H_BLDG,W1H_LDFL,W1H_LOG,W1H_MINE,W1H_PARK,W1H_PSTR,W1H_PVMT,W1H_PIPE,W1H_ROAD,W1H_CROP,W1H_WALL,F_NONE,IP_SCORE,C1WM100,C2WM100,C4WM100,V1WM100,V1W_MSQ,V2WM100,V2W_MSQ,V4WM100,V4W_MSQ,LTMXDBH,LTMXHT,LTMXSPP,LTMXSIZE,LTMDDIST,LTSPLIST,LTMDDOM,LTMDDOMN,PCAN_C,PCAN_D,PCAN_E,PCAN_M,PCAN_N,XCL,XCS,XMW,XMH,XGW,XGH,XGB,XC,XM,XCMW,XCM,XG,XCMGW,XCMG,XPCAN,XPMID,XPMGW,XPCM,XPCMG,XSLOPE,XSLOPE_MAP,XSLOPE_FIELD,PCTCLINOMETER,XBEARING,SINU,LSUB_DMM,LSUBD_SD,LSUB_DMM_NOR,PCT_FN,PCT_GC,PCT_GF,PCT_HP,PCT_OM,PCT_OT,PCT_RC,PCT_SA,PCT_WD,PCT_BIGR,PCT_BDRK,PCT_SAFN,PCT_SFGF,PCT_ORG,XEMBED,XCEMBED,RPXDEP_CM,RPMXDEP_CM,RPGT50,RPGT75,RP100,LTEST,LRBS_TST,LDMB_BW5,LRBS_BW5,LRBS_BW6,SHLD_PX3,REYP3,RRPW3,CP3CTRPWD_RAT,CP3_MILL,CT_RPWD,RB3,LDCBF_G08,LRBS_G08,L_RB3,L_CT_RPWD,L_CP3_MILL,L_RRPW3,L_REYP3,L_SHLD_PX3,L_XSLOPE,RADJRT_RAT,PCT_SFG,XGV,PCT_BH,BANGMODE,XSHOR2VG,PCT_OVRB,PCT_GL,C1TM100,C2TM100,C4TM100,PCT_GR,PCT_DRS,LITSB1_FN,LITSB1_SF,LITSB1_SFGF,LITSB12_FN,LITSB12_SF,QRVEG1,QRVEG2,RDIST1,QR1,CVDTH,RPRAT,CVWIDTH,CVWXD,LWDEQVOL_MSQ,LWDEQVOLM100,PHAB_COM
2/3/2015,14318,FW08IA019,2,29-Sep-09,2009,42.79185309,-96.60156764,PROB,BOATABLE,NO,42.79185,96.60156,7th,,PLNLOW,TPL,PL-NCULT,BOATABLE,,,,,,19.65240642,60,CON_BROAD,TERRACE,SINGLE,100,2000,Y,0,0,1,99,22,47.31818182,5.918077083,59.93636364,0.681818182,1.818181818,0.406984476,39.35579487,42.6635,55.28076054,10.38229929,13.96751332,100.69,43.17282511,0,0,0.022727273,0,0,0,0,0,0.004545455,0.027272727,0.004545455,0.027272727,0,2534,0,0.128790909,0.128790909,0,0,0,0,0,0,0.030304545,0,0,0,0.098486364,1,0,3.181818182,0.909090909,0.454545455,9.064545455,0.009064545,6.685,0.006685,5.362727273,0.005362727,>2,>30,Poplar/Cottonwood,X,10.875,"MAPLE,UNKNOWN,COTTONWOOD,COTTONWOOD,MAPLE,COTTONWOOD,UNKNOWN,UNKNOWN,MAPLE,COTTONWOOD,COTTONWOOD",Poplar/Cottonwood,5,0,0.818181818,0,0,0.181818182,0.036363636,0.047727273,0.036363636,0.119318182,0.05,0.311363636,0.6,0.084090909,0.155681818,0.120454545,0.239772727,0.361363636,0.170454545,0.601136364,0.818181818,0.863636364,0.454545455,0.727272727,0.727272727,0.041951689,0.041951689,,0,18.51921894,1.906821691,-0.358523391,0.551003847,,3,,,,,0,,87,,,,90,,,,,48.88314099,197.5238687,7,3,40.10889158,0.461426368,-0.819949759,0.562072792,-0.920596183,,0.017467978,28.85722203,0.389220275,0.044583561,0.002,0.044859584,1.097666818,0.751822764,-1.110346154,0.040470536,-1.348144761,-2.698970004,-0.409804545,1.460254521,-1.757757355,-1.377250544,0.354588722,100,0.361363636,0,med,6.454545455,0,77,4.090909091,0.909090909,0.454545455,10,0,18.18181818,90.90909091,100,50,95.45454545,0.176704545,0.276871658,0.114096338,0.351267179,0.42876974,39.83403672,0.125069833,0.243353201,0.009064545,20.03272727,
2/3/2015,14319,FW08IA021,1,5-Oct-09,2009,41.00445546,-91.66528083,PROB,BOATABLE,YES,41.00445,91.66528,6th,,PLNLOW,TPL,PL-NCULT,BOATABLE,,,,,,43.31550802,81,CON_BROAD,TERRACE,SINGLE,100,2000,Y,0,0,0,100,0,73.19090909,6.800066845,81.7,2.254545455,2.686363636,0.296724543,18.12663112,170.885,32.21591479,29.54320574,6.974250523,232.9,46.2545657,0,0,0.036363636,0.013636364,0,0.004545455,0,0,0.013636364,0.068181818,0.013636364,0.068181818,0,2968,0.545481818,0.181827273,0.727309091,0.030304545,0,0,0,0,0.515177273,0,0,0.151522727,0.030304545,0,1,0,3.181818182,0.454545455,0,4.177727273,0.004177727,1.322272727,0.001322273,0,0,.75-2,>30,Poplar/Cottonwood,X,10.36363636,"COTTONWOOD,COTTONWOOD,RED OAK,SYCAMORE,SILVER MAPLE,SYCAMORE,SYCAMORE,SILVER MAPLE,SILVER MAPLE,COTTONWOOD,COTTONWOOD","Poplar/Cottonwood,Maple/Boxelder",4,0,0.761904762,0,0,0.238095238,0.183333333,0.079761905,0.346428571,0.085714286,0.19047619,0.180952381,0.601190476,0.263095238,0.432142857,0.60952381,0.695238095,0.371428571,0.8,1.066666667,0.761904762,0.952380952,0.904761905,0.761904762,0.761904762,0.01762461,0.01762461,,0,296.4683984,1.250258882,-0.187467426,0.869366986,,4.12371134,,,,,0,,78.35051546,,,,82.4742268,,,,,47.63719588,137.0596144,7,4,39.27752842,0.448979568,-0.636446994,0.703237173,-0.8907046,,0.016114152,45.68963547,2.979304545,1,0.002,0.001560513,2.979304545,1.294147449,-1.481614875,0.474114899,-2.806732521,-2.698970004,0.474114899,1.659817693,-1.792792543,-1.753880492,1,92.78350515,0.371428571,0,stp,5.636363636,0,100,3.181818182,0.454545455,0,10.30927835,0,18.18181818,90.90909091,90.90909091,18.18181818,68.18181818,0.46,0.489839572,0.42106482,0.507162593,0.198602687,16.86454634,0.092908627,0.172883552,0.004177727,8.355454545,
2/3/2015,14320,FW08IA022,1,9-Sep-09,2009,42.20200038,-90.33230625,PROB,BOATABLE,YES,42.202,90.3323,8th+,X,PLNLOW,UMW,,BOATABLE,,,,,,21.65775401,535,CON_BROAD,TERRACE,ANASTOM,100,2000,Y,0,0,0,100,0,527.3636364,130.1101631,535,0.654545455,2,0,81.26287999,3292.58,89.20478156,1031.733048,29.14379943,582.6,84.68145898,0.009090909,0,0.004545455,0,0,0,0,0,0,0.004545455,0,0.013636364,8,4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0.090909091,0,0,0,0,0,0,0,0,0,.75-2,>30,Maple/Boxelder,X,20.18181818,"COTTONWOOD,COTTONWOOD,COTTONWOOD,MAPLE,MAPLE,MAPLE,UNKNOWN,MAPLE,MAPLE,UNKNOWN,MAPLE",Maple/Boxelder,6,0,0.772727273,0,0,0.227272727,0.389772727,0.225,0.239772727,0.155681818,0.040909091,0.370454545,0.638636364,0.614772727,0.395454545,0.854545455,1.010227273,0.411363636,0.895454545,1.421590909,0.772727273,0.772727273,0.772727273,0.727272727,0.727272727,0.006390473,0.006390473,,0,290.3892983,1.045606173,-0.460409377,0,,0,,,,,0,,100,,,,100,,,,,79.70087246,321.6284675,8,8,66.12739636,0.406594056,-0.867003433,0.406092195,-0.866501572,,0.02013868,17.44968131,4.212354545,1,0.002,0.001201297,4.212354545,0.907147429,-1.367556806,0.624524918,-2.920349727,-2.698970004,0.624524918,1.2417875,-1.695969009,-2.194466996,1,100,0.411363636,0,med,11.90909091,0,100,6.363636364,5,0,0,0,54.54545455,90.90909091,90.90909091,36.36363636,86.36363636,0.502954545,0.294919786,0,0.529351583,0.145350942,11.35039416,0.246718117,0.313350943,0,52.71636364,
2/3/2015,14321,FW08IA024,1,29-Jul-09,2009,43.45106299,-94.86715931,PROB,BOATABLE,YES,43.450972,94.867222,6th,,PLNLOW,TPL,PL-NCULT,BOATABLE,,,,,,20.58823529,37,CON_BROAD,TERRACE,SINGLE,100,500,Y,0,0,0,100,0,34.87272727,5.284712085,37.12727273,0.509090909,1.109090909,0.385887407,30.77154344,26.8907,60.02426611,10.95193872,51.32386757,88.82692308,30.36939003,0.018181818,0,0.040909091,0,0,0.004545455,0,0,0.05,0.095454545,0.05,0.113636364,0.961538462,1400.751744,0.136368182,0.045454545,0.181822727,0.045454545,0,0,0,0,0.136368182,0,0,0,0,0,1,0,2.727272727,1.818181818,0,9.582727273,0.009582727,8.630909091,0.008630909,0,0,>2,15-30,Maple/Boxelder,X,12.90909091,"MAPLE,MAPLE,MAPLE,MAPLE,MAPLE,OAK,OAK,MAPLE,MAPLE,OAK,MAPLE",Maple/Boxelder,11,0,0.681818182,0,0,0.318181818,0.114772727,0.229545455,0.282954545,0.134090909,0.036363636,0.640909091,0.378409091,0.344318182,0.417045455,0.627272727,0.761363636,0.677272727,0.663636364,1.438636364,0.681818182,0.863636364,0.727272727,0.681818182,0.681818182,0.022501938,0.022501938,,0,358.1913437,1.389000512,-0.049001164,0.883933949,,1.923076923,,,,,0,,74.03846154,,,,75.96153846,,,,,39.24656917,107.8189932,5,4,32.05449874,0.136455112,-0.185456277,0.212252343,-0.261253508,,0.016389738,39.20916252,0.296495486,0.03478477,0.002,0.057496428,0.908284091,0.390786496,-0.43978766,-0.041778293,-1.240359138,-2.698970004,-0.527981915,1.593387566,-1.78542799,-1.647780078,0.326434745,93.26923077,0.677272727,0,stp,1.727272727,63.63636364,100,3.636363636,2.272727273,0,17.30769231,0,36.36363636,81.81818182,90.90909091,45.45454545,77.27272727,0.398636364,0.285294118,0.153849408,0.458253507,0.341893977,36.08646751,0.151542839,0.407276074,0.009582727,26.46363636,
2/3/2015,14322,FW08IA029,1,15-Sep-09,2009,42.24730754,-92.32474086,PROB,WADEABLE,YES,42.24739,92.32474,5th,,PLNLOW,TPL,PL-NCULT,WADEABLE,25.40909091,18.5,0,0,7.219251337,54.27807487,29,CON_BROAD,TERRACE,SINGLE,100,1000,Y,0,0,0,100,32,21.45,4.408305558,28.35454545,0.381818182,0.927272727,0.328910046,23.67314573,18.4793,27.47548554,5.623927099,13.09081169,89.25,29.12230392,0.031818182,0,0.081818182,0.018181818,0,0.01,0,0.004545455,0.1,0.214545455,0.104545455,0.246363636,3,752.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.21477937,7.974481659,1.196172249,9.551036683,0.003368432,9.073099415,0.003199875,5.720095694,0.002017347,.75-2,>30,Poplar/Cottonwood,X,16,"COTTONWOOD,UNKNOWN,MAPLE,MAPLE,MAPLE,UNKNOWN,MAPLE,UNKNOWN,MAPLE,UNKNOWN,UNKNOWN","Unknown or Other Deciduous,Maple/Boxelder",5,0,0.636363636,0,0,0.363636364,0.140909091,0.1375,0.207142857,0.229761905,0.143181818,0.496590909,0.334090909,0.278409091,0.436904762,0.476136364,0.695454545,0.639772727,0.619318182,1.335227273,0.636363636,0.857142857,0.772727273,0.619047619,0.619047619,0.042218027,,0.042218027,0,105.9356037,1.259338215,-0.548618229,0.959797238,-0.548618229,19.04761905,1.904761905,9.523809524,0,0,0,0,66.66666667,0,4.761904762,0,85.71428571,95.23809524,0,96.47058824,94.66666667,33.57825477,107.0233572,4,2,30.52568615,0.411796732,-0.960414961,0.444510029,-0.993128259,-0.993128259,0.020491104,16.2328312,0.252085755,0.028188451,0.002,0.070951043,0.828306818,0.496601373,-1.045219603,-0.081808764,-1.149041213,-2.698970004,-0.598451694,1.210394272,-1.688434634,-1.374502065,0.304338622,97.14285714,0.639772727,0,,,,68,19.67038809,9.303561935,1.329080276,,,,,,,,0.378693182,0.588502674,0,0.606287539,0.326300324,0.342024495,0.205515411,0.304336587,0.003199875,9.073099415,
2/3/2015,14323,FW08IA034,1,25-Aug-09,2009,43.10975481,-91.17645262,PROB,BOATABLE,YES,43.10975,91.17645,8th+,X,PLNLOW,UMW,,BOATABLE,,,,,,41.17647059,492,CON_BROAD,TERRACE,SINGLE,100,2000,Y,0,0,0,100,100,487.8454545,81.67437008,492.6909091,0.457272727,1.925454545,0.917380659,89.68337929,2608.28028,96.77038732,260.8288134,27.96887927,533.7048,64.03731508,0.013636364,0.027272727,0.036363636,0.004545455,0.077272727,0.036363636,0.022727273,0,0.009090909,0.113636364,0.059090909,0.227272727,100,4108,0,1.174613853,1.174613853,0.030304545,0,0,0,0.030304545,0,0,0,0.4394,0,0.674604762,1,0,0.454545455,0,0,0.475909091,0.000475909,0,0,0,0,.75-2,15-30,Poplar/Cottonwood,L,10.18181818,"UNKNOWN,MAPLE,UNKNOWN,COTTONWOOD,UNKNOWN,MAPLE,UNKNOWN,UNKNOWN,MAPLE,COTTONWOOD,MAPLE",Unknown or Other Deciduous,5,0,1,0,0,0,0.178409091,0.168181818,0.123863636,0.175,0.147727273,0.513636364,0.2625,0.346590909,0.298863636,0.470454545,0.645454545,0.661363636,0.618181818,1.306818182,0.954545455,1,1,0.954545455,0.954545455,0.00214527,0.00214527,,0,355.1063091,1.015228688,-0.460409377,0,,0,,,,,0,,100,,,,100,,,,,54.03492699,154.8118758,3,2,37.52403111,-0.105526306,-0.354883071,-0.098978106,-0.361431271,,0.023267525,9.559991137,3.766308473,1,0.002,0.000658615,3.766308473,0.321768206,-0.782177583,0.575915887,-3.18136814,-2.698970004,0.575915887,0.98045749,-1.633249806,-2.668517986,1,100,0.661363636,0,med,2.090909091,18.18181818,0,1.363636364,0,0,0,0,36.36363636,81.81818182,81.81818182,40.90909091,77.27272727,0.378181818,0.470588235,0.540148243,0.434163377,0.119986395,7.030858839,0.167418532,0.100000301,0.000475909,2.855454545,
2/3/2015,14325,FW08IA035,1,19-Aug-09,2009,43.26844196,-96.21303224,PROB,WADEABLE,YES,43.26833,96.21281,5th,,PLNLOW,TPL,PL-NCULT,WADEABLE,26.36363636,20,0,0,0.267379679,43.04812834,23,CON_BROAD,TERRACE,SINGLE,100,700,Y,0,0,0,100,19,16.765,3.637563528,23.35454545,0.472727273,1.136363636,0.420173124,21.60498904,10.6884,30.1873379,5.188234477,13.83393275,63.21,23.86972005,0,0,0.031818182,0.036363636,0,0.004545455,0,0,0.009090909,0.081818182,0.009090909,0.081818182,7,594,0.090913636,0,0.090913636,0,0,0,0,0,0.060609091,0,0,0,0.030304545,0,1,0,3.872053872,1.346801347,0,0.604882155,0.000259,0.458417508,0.000196286,0,0,.3-.75,15-30,Unknown or Other Deciduous,L,35.4,"COTTONWOOD,WILLOW,UNKNOWN,COTTONWOOD,COTTONWOOD,UNKNOWN,COTTONWOOD,COTTONWOOD,MAPLE,WILLOW,UNKNOWN",Poplar/Cottonwood,5,0,0.5,0,0,0.5,0.002272727,0.106818182,0.252272727,0.111363636,0.419318182,0.203409091,0.354545455,0.109090909,0.363636364,0.361363636,0.472727273,0.622727273,0.780681818,1.095454545,0.454545455,0.909090909,0.727272727,0.454545455,0.454545455,0.047746532,,0.047746532,0,237.9679993,1.988104233,-0.369284856,1.040779875,-0.369284856,19.04761905,4.761904762,25.71428571,0,0,0,0,50.47619048,0,4.761904762,0,69.52380952,95.23809524,0,87.90909091,86.66666667,25.9950368,101.7508436,3,1,22.31897099,0.315418193,-0.684703049,0.459667247,-0.828952103,-0.828952103,0.018601592,24.29169653,0.22374528,0.030243943,0.002,0.066128943,0.718137727,0.540266104,-0.90955096,-0.143792257,-1.179608422,-2.698970004,-0.650246118,1.385457847,-1.730449892,-1.321058169,0.311563188,100,0.622727273,0,,,,81,4.208754209,1.346801347,0,,,,,,,,0.451306818,0.487433155,0.083337153,0.586406619,0.377625693,0.353092406,0.216973667,0.485407964,0.000196286,0.458417508,
2/3/2015,14326,FW08IA037,1,11-Aug-09,2009,40.87469553,-91.04809262,PROB,BOATABLE,YES,40.87469,91.04809,8th+,X,PLNLOW,TPL,,BOATABLE,,,,,,28.86456908,561,CON_BROAD,TERRACE,ANASTOM,100,2000,Y,0,0,0,100,100,559.1490909,173.5694241,561.6045455,1.536363636,2.5,0,80.61742314,3242.892473,102.81468,1154.180918,36.92887686,579.7235644,75.64693868,0,0.054545455,0.040909091,0,0,0,0,0,0.022727273,0.118181818,0.077272727,0.118181818,62.37623762,4012,0,1.696972727,1.696972727,0.5,0,0,0,0.477272727,0,0.143940909,0,0.507577273,0,0.068181818,1,0,1.363636364,0.909090909,0,2.760454545,0.002760455,2.284545455,0.002284545,0,0,.75-2,>30,Poplar/Cottonwood,X,13.8,"COTTONWOOD,MAPLE,COTTONWOOD,WILLOW,COTTONWOOD,COTTONWOOD,WALNUT,MAPLE,MAPLE,MAPLE,MAPLE",Maple/Boxelder,5,0,0.954545455,0,0,0.045454545,0.5625,0.177272727,0.330681818,0.054545455,0.054545455,0.479545455,0.598863636,0.739772727,0.385227273,1.070454545,1.125,0.534090909,1.125,1.659090909,0.954545455,0.772727273,0.772727273,0.727272727,0.727272727,0.012192,0.012192,,0,269.1977112,1.562258297,-0.460409377,0,,0,,,,,0,,100,,,,100,,,,,76.44327533,224.1174264,5,3,52.03420283,0.684986479,-1.145395856,0.754768253,-1.21517763,,0.018362055,25.63960216,4.766839532,1,0.002,0.000529642,4.766839532,1.281504701,-1.741914078,0.678230532,-3.276017269,-2.698970004,0.678230532,1.408911282,-1.736078716,-1.913925046,1,100,0.534090909,0,med,8.090909091,0,0,5,3.181818182,0.454545455,0,0,18.18181818,45.45454545,45.45454545,22.72727273,68.18181818,0.60625,0.359781122,0.6292139,0.432451946,0.130487949,8.975692214,0.310417073,0.355910943,0.002760455,77.27909091,
2/3/2015,14327,FW08IA038,1,13-Oct-09,2009,42.13067914,-90.35649699,PROB,BOATABLE,YES,42.13067,90.35649,6th,,PLNLOW,UMW,,BOATABLE,,,,,,23.6631016,90,CON_BROAD,TERRACE,SINGLE,100,2000,Y,0,0,0,100,0,85.31727273,14.39204231,89.75454545,1.990909091,3.3,0.762889245,30.68827262,111.422,80.09613895,48.5029316,45.48155066,120.1,46.13320634,0.031818182,0.013636364,0.040909091,0,0,0.013636364,0.009090909,0,0.018181818,0.086363636,0.040909091,0.127272727,0,2799,0.916677273,0.287886364,1.204563636,0.030304545,0,0,0,0,0,0,0,0.121218182,0.916677273,0.136363636,1,0,1.363636364,0,0,1.427727273,0.001427727,0,0,0,0,.3-.75,15-30,Poplar/Cottonwood,L,8.875,"SILVER MAPLE,COTTONWOOD,SILVER MAPLE,SILVER MAPLE,SILVER MAPLE,SILVER MAPLE,SILVER MAPLE,SILVER MAPLE,SILVER MAPLE,COTTONWOOD,SILVER MAPLE",Maple/Boxelder,9,0,0.523809524,0,0,0.476190476,0.078571429,0.047619048,0.164285714,0.142857143,0.095238095,0.454761905,0.398809524,0.126190476,0.307142857,0.29047619,0.433333333,0.55,0.385714286,0.983333333,0.523809524,0.952380952,0.761904762,0.523809524,0.523809524,0.022506092,0.022506092,,0,215.4581476,1.079398933,-0.289735634,0.658630546,,1,,,,,0,,90,,,,91,,,,,42.24589745,155.2013244,5,5,33.39478679,0.267533663,-0.557269297,0.643612857,-0.933348491,,0.016794234,34.04585609,1.659232711,0.511481927,0.002,0.003910207,2.074740909,1.128167691,-1.417903325,0.31696387,-2.407800297,-2.698970004,0.219907301,1.532064259,-1.774839808,-1.647699916,0.799730079,96,0.55,0,stp,3.636363636,9.090909091,100,1.363636364,0,0,5,0,0,81.81818182,81.81818182,9.090909091,54.54545455,0.273571429,0.312967914,0.546395494,0.338648616,0.384123283,27.80581748,0.168688495,0.435308391,0.001427727,2.855454545,
2/3/2015,14328,FW08IA040,1,1-Sep-09,2009,42.90281153,-95.193094,PROB,WADEABLE,YES,42.902811,95.193094,6th,,PLNLOW,TPL,PL-NCULT,WADEABLE,27.81818182,18.5,0,0,1.069518717,50.80213904,40,CON_BROAD,TERRACE,SINGLE,100,450,,0,0,0,100,42,36.415,6.273526248,40.7,0.945454545,1.772727273,0.090453403,18.88408821,47.78185,32.54596128,14.26332258,18.22367934,136.69,55.82217347,0,0,0.018181818,0.004545455,0,0,0,0,0.009090909,0.031818182,0.009090909,0.031818182,3,1504.8,0.090913636,0.030304545,0.121218182,0,0,0,0,0,0,0,0,0.030304545,0.090913636,0,1,0,4.51887294,3.721424774,1.528442318,14.30668527,0.003515156,14.26043328,0.003503792,12.89274322,0.00316775,.75-2,>30,Maple/Boxelder,X,18.44444444,"MAPLE,MAPLE,MAPLE,MAPLE,MAPLE,MAPLE,MAPLE,COTTONWOOD,MAPLE,MAPLE,MAPLE",Maple/Boxelder,10,0,0.636363636,0,0,0.363636364,0.178409091,0.198863636,0.090909091,0.063636364,0.020454545,0.535227273,0.584090909,0.377272727,0.154545455,0.468181818,0.531818182,0.555681818,0.488636364,1.0875,0.636363636,0.545454545,0.409090909,0.545454545,0.545454545,,,,,,2.470611,-1.91360881,0.627136536,-1.91360881,89.52380952,0,0,0,0,0,0,9.523809524,0,0.952380952,0,99.04761905,99.04761905,0,100,100,,,,,,,,,,,,,,,0.002,,1.503030455,,,0.17696778,,-2.698970004,,,,,,99.04761905,0.555681818,0,,,,58,6.246677299,5.183413078,2.525252525,,,,,,,,0.319886364,0.557219251,0.108112929,0.541722951,0.408385203,,0.172278628,0.298509216,0.003503792,14.26043328,
2/3/2015,14329,FW08IA044,1,6-Aug-09,2009,41.48554921,-92.90182008,PROB,BOATABLE,YES,41.485549,92.90182,6th,,PLNLOW,TPL,PL-NCULT,BOATABLE,,,,,,61.63101604,55,CON_BROAD,TERRACE,SINGLE,100,1600,,0,0,0,100,6.862745098,48.24545455,6.447536527,55.07272727,0.945454545,2.009090909,0.514693201,30.97460637,41.342,62.83133922,11.04238682,18.21909985,81.56862745,33.94069079,0.018181818,0.072727273,0.081818182,0.009090909,0,0,0.045454545,0,0.134090909,0.297727273,0.252272727,0.361363636,0,1988.764304,0,0.477272727,0.477272727,0,0,0.068181818,0,0,0,0,0.068181818,0,0,0.340909091,1,0,10,6.363636364,1.363636364,44.39272727,0.044392727,40.58545455,0.040585455,23.41863636,0.023418636,>2,>30,Poplar/Cottonwood,X,4,"COTTONWOOD,WILLOW,WILLOW,MAPLE,MAPLE,MAPLE,MAPLE,COTTONWOOD,COTTONWOOD,MAPLE,MAPLE",Maple/Boxelder,6,0,0.818181818,0,0,0.181818182,0.279545455,0.192045455,0.214772727,0.097727273,0.079545455,0.451136364,0.430681818,0.471590909,0.3125,0.686363636,0.784090909,0.530681818,0.765909091,1.314772727,0.818181818,0.863636364,0.818181818,0.727272727,0.727272727,0.025282017,0.025282017,,0,352.4667077,1.06060153,-0.476590897,0.163425337,,0.980392157,,,,,0,,99.01960784,,,,100,,,,,30.05419283,109.6964696,5,4,24.99963684,0.150025449,-0.626616346,0.391511519,-0.868102416,,0.020143698,17.43157388,0.54094646,0.105521396,0.002,0.018953502,1.144741533,0.612947298,-1.089538194,0.05870744,-1.722310533,-2.698970004,-0.266845717,1.241336601,-1.695860793,-1.597188277,0.472548994,100,0.530681818,0,stp,7.272727273,0,93.1372549,10.90909091,6.818181818,1.363636364,0,0,45.45454545,100,100,50,81.81818182,0.444659091,0.654679144,0.323076923,0.5819223,0.416099815,30.64859325,0.13364029,0.267098515,0.044392727,92.02181818,
2/3/2015,14330,FW08IA046,1,21-Jul-09,2009,43.04696768,-91.79068538,PROB,WADEABLE,YES,43.04696,91.79068,5th,,PLNLOW,UMW,,WADEABLE,32.31818182,30,0,0,0,51.60427807,60,CON_BROAD,TERRACE,SINGLE,100,1000,,0,0,2,98,31,56.7,14.77198629,61.20909091,0.518181818,1.209090909,0.622020169,50.39493702,46.331,79.06989695,24.01386002,35.06309202,83.41,30.30887959,0.05,0.009090909,0.013636364,0,0,0.004545455,0,0,0.004545455,0.031818182,0.013636364,0.081818182,21,1821.6,0.106063636,0.613636364,0.7197,0,0,0,0,0,0,0.204545455,0,0.136363636,0.106063636,0.272727273,1,0,2.250768555,1.921387791,0.219587176,2.129611331,0.000347924,2.110507246,0.000344803,0.795509442,0.000129966,>2,>30,Poplar/Cottonwood,X,29.66666667,"COTTONWOOD,COTTONWOOD,COTTONWOOD,COTTONWOOD,WALNUT,MAPLE,OAK,MAPLE,MAPLE,OAK,COTTONWOOD","Maple/Boxelder,Poplar/Cottonwood",5,0,0.5,0,0,0.5,0.064772727,0.194318182,0.225,0.160227273,0.027272727,0.495454545,0.514772727,0.259090909,0.385227273,0.484090909,0.644318182,0.522727273,0.511363636,1.167045455,0.5,0.681818182,0.5,0.5,0.5,,,,,,2.137554,-0.229280993,1.226489389,-0.229280993,18.0952381,11.42857143,12.38095238,0,0,0,0,52.38095238,0,17.14285714,0,70.47619048,82.85714286,0,88.36363636,92.27272727,,,,,,,,,,,,,,,0.002,,0.878983182,,,-0.056019434,,-2.698970004,,,,,,94.28571429,0.522727273,0,,,,67,4.50153711,4.007465964,0.384277558,,,,,,,,0.330113636,0.564438503,0.418503227,0.476733643,0.363372253,,0.260528859,0.518310851,0.000344803,2.110507246,
2/3/2015,14331,FW08IA047,1,17-Sep-09,2009,41.46759547,-95.90930533,PROB,BOATABLE,YES,41.46759,95.9093,5th,,PLNLOW,TPL,PL-NCULT,BOATABLE,,,,,,15.50802139,56,CON_BROAD,HUMAN,SINGLE,100,2000,Y,0,0,0,100,0,53.65454545,4.786932971,55.93636364,0.509090909,1.745454545,0.323615934,32.00943584,67.1917,42.37256527,9.279628765,7.849692303,128.84,20.1056402,0,0.004545455,0.009090909,0,0,0.018181818,0.009090909,0,0,0.031818182,0.013636364,0.040909091,0,2070.262485,0,0.696977273,0.696977273,0,0,0,0,0,0,0,0.136363636,0.151522727,0,0.409090909,,,0.454545455,0,0,0.475909091,0.000475909,0,0,0,0,.75-2,>30,Poplar/Cottonwood,X,12.8,"UNKNOWN,UNKNOWN,MAPLE,MAPLE,WILLOW,UNKNOWN,WILLOW,WILLOW,COTTONWOOD,COTTONWOOD,UNKNOWN",Unknown or Other Deciduous,4,0,0.363636364,0,0,0.636363636,0.020454545,0.055681818,0.034090909,0.072727273,0.059090909,0.264772727,0.565909091,0.076136364,0.106818182,0.110227273,0.182954545,0.323863636,0.169318182,0.506818182,0.363636364,0.545454545,0.409090909,0.363636364,0.363636364,0.045813919,0.045813919,,0,15.33087993,1.028046482,-2.110924375,0,,100,,,,,0,,0,,,,100,,,,,10.08012727,34.94955537,0,0,4.796760641,0.606738727,-2.717663102,0.739371402,-2.850295777,,0.046167062,0.550214828,1.168369091,1,0.002,0.000941664,1.168369091,0.845365755,-2.95629013,0.067580059,-3.026103845,-2.698970004,0.067580059,-0.25946771,-1.335667758,-1.339002561,1,100,0.323863636,0,vst,2.15,0,100,0.909090909,0,0,0,0,100,100,100,100,100,0.176193182,0.239572193,0.410716916,0.291910574,0.156051228,3.723036822,0.08921766,0.138106772,0.000475909,1.903636364,
